namapemda,provinsi,tahun,level2,level3,jenis,nilai
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,948961000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,4876368000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,4876368000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,427865000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,427865000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,8337864000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,8337864000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,460738215000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,460738215000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,5357771000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,2678885500
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Anggaran,922180000
Provinsi Sulawesi Tenggara,Provinsi Sulawesi Tenggara,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Realisasi,787674088
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,309431592000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,214974131647
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,5656462000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,5656462000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,205237020000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,204710076173
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1853660000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1853660000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,520000000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,520000000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Anggaran,2850000000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Realisasi,2850000000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2526841000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2526841000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,4046091000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,3236872800
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,136652000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,109321600
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,184341471000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,147473176800
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1147713627000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1147713627000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,14958689000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,14958689000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,15210779000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,15210779000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,168943519000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,168943519000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,83775200000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,28064404295
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,8993120000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,8993120000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,51337899000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,51337899000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,2622926000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,2622926000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,50526000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,50526000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,5994000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,5994000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,1204534000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,1204534000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,42940001000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,42940001000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,69470000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,69470000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Anggaran,12641839000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Realisasi,12641839000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,13900219000
Provinsi Sulawesi Utara,Provinsi Sulawesi Utara,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,10640199000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,253614707000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,193933368392
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,4000000000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,4000000000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,6991591000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,6991591000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,425653370000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,422519957711
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1669723000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1669723000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,406000000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,406000000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,5246077000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,5246077000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,4859852000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,3887881600
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,3026016000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,2420812800
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,489226856000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,391381484800
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1712076756000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1712076756000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,38286764000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,38286764000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,36420845000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,36420845000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,238094588000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,238094588000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,37958832000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,31884297931
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,28313151000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,28313151000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,517586000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,517586000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,14748632000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,14748632000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,84012118000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,84012118000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,4517516000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,4517516000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,10637152000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,10637152000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,998746000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,998746000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,162476000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,162476000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,10174251000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,10174251000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Anggaran,3346984000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Realisasi,3346984000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,260673000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,260673000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,13249284000
Provinsi Sumatera Barat,Provinsi Sumatera Barat,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,10465695000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,242024199000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,167842327937
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,5800000000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,5800000000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,11594533000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,11594533000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,546749970000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,545337710251
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1354144000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1354144000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,4229892000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,4229892000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,12844697000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,10275757600
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,382570474000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,306056379200
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1469776263000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1469776263000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,16926930000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,16926930000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,10337985000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,10337985000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,207474049000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,207474049000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,45729704000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,34350162110
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,45242434000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,45242434000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,63072000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,58341600
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,484550531000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,203948743055
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,168518056000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,67407222400
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,7473688000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,2989475200
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Gas Bumi 30%,Anggaran,155553141000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Gas Bumi 30%,Realisasi,155553141000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,939414000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,939414000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,7967247000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,7967247000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,10098594000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,10098594000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,954599208000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,954599208000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Anggaran,55819902000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Realisasi,55819902000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Anggaran,2487939000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Produksi,Realisasi,2487939000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,268680000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,268680000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Anggaran,1772813000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Realisasi,1772813000
Provinsi Sumatera Selatan,Provinsi Sumatera Selatan,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,6625541000
